"","original_food_id","original_food_name","food_genus_id","food_genus_description","food_group","food_subgroup","food_genus_confidence","fct_name","data_reference_original_id","moisture_in_g","energy_in_kcal","energy_in_kj","nitrogen_in_g","totalprotein_in_g","totalfats_in_g","saturatedfa_in_g","monounsaturatedfa_in_g","polyunsaturatedfa_in_g","cholesterol_in_mg","carbohydrates_in_g","fibre_in_g","ash_in_g","ca_in_mg","fe_in_mg","mg_in_mg","p_in_mg","k_in_mg","na_in_mg","zn_in_mg","cu_in_mg","mn_in_mcg","i_in_mcg","se_in_mcg","vitamina_in_rae_in_mcg","thiamin_in_mg","riboflavin_in_mg","niacin_in_mg","vitaminb6_in_mg","folicacid_in_mcg","folate_in_mcg","vitaminb12_in_mcg","pantothenate_in_mg","biotin_in_mcg","vitaminc_in_mg","vitamind_in_mcg","vitamine_in_mg","phyticacid_in_mg"
"1","MW01_0001","African cake, (Chikondamoyo/Chigumu cha nthochi ndi dzira)",NA,NA,NA,NA,NA,"MAFOODS","R06",49.04652687,215.2001747,910.8545653,0.907557886,5.673656619,2.996941896,NA,NA,NA,NA,38.19956313,3.183704675,0.845565749,14.5330166,1.841431848,54.03343163,22.67931411,292.1036151,12.45455439,0.880482744,0.130510594,323.2852774,0.420489297,0.0054609,5.233289646,0.189174312,0.08396789,0.786693971,0.292342726,NA,14.54991481,0.083005679,NA,NA,3.858453473,NA,0.71996505,NA
"2","MW01_0002","Banana fritters, (Zitumbuwa)",NA,NA,NA,NA,NA,"MAFOODS","R07",54.75505618,188.9955356,800.1579925,0.507086142,3.172434457,2.458426966,0.123445693,0.233707865,0.78741573,0,35.60716105,2.937827715,0.957003745,11.15926592,1.01929588,45.58002996,23.75289888,377.2217079,4.03764794,0.513588015,0.113006742,665.1685393,NA,NA,2.883595506,0.102793258,0.055159551,0.757631461,0.35588764,NA,12.18786966,NA,NA,NA,6.946516854,NA,1.095730337,NA
"3","MW01_0003","Bread, wheat, brown, homemade",NA,NA,NA,NA,NA,"MAFOODS","R44",11.2044702,361.9481236,1530.547737,1.716942605,10.66777042,6.185430464,1.705711921,0.926324503,0.52442053,0,63.21330022,2.688741722,0.82919426,13.48050037,4.316149283,35.68894408,134.2057395,198.4793598,33.6205298,0.30473234,0.03799094,41.98675497,0.177060338,0.002299485,35.22075055,0.390761589,0.187582781,1.929337748,0.181324503,NA,55.92163355,0.039321192,0.097130243,1.068432671,NA,NA,0.55209713,NA
"4","MW01_0004","Bread, wheat, white, commercial, (Buledi wa waiti)",NA,NA,NA,NA,NA,"MAFOODS","2",35.6,255.9,1085.7,1.36,8.5,1.5,NA,NA,NA,NA,48.9,3.2,2.325,55.449,1.188,28.712,101.987,136.643,2000,0.99,0.297,455.475,NA,NA,NA,0.149,0.04,1.188,0.071,NA,29.705,0,0.307,NA,NA,NA,NA,NA
"5","MW01_0005","Bread, wheat, white, homemade, (Buledi wa waiti)",NA,NA,NA,NA,NA,"MAFOODS","8",37.2,269.75,1140.75,1.65,10.35,4.55,NA,NA,NA,NA,46.5,0.35,1.4,27.6193,1.187,22.747,91.977,115.71,540.97,0.593,0.158,NA,NA,NA,0,0.518,0.049,1.483,0.059,NA,28.68,0,NA,NA,0,0,0,NA
"6","MW01_0006","Cake, banana, (Keke ya nthochi)",NA,NA,NA,NA,NA,"MAFOODS","R30",32.77569731,334.6751808,1404.990741,0.854209711,5.09375,13.90302169,6.160059401,3.345170455,1.999289773,NA,45.94510589,1.348140496,0.879907025,14.83729339,0.785640496,18.46849174,67.40702479,186.003422,133.1598657,0.455255682,0.072954545,483.161157,NA,NA,125.9958678,0.252732438,0.340552686,2.870958161,0.444979339,NA,39.65095558,0.386428202,0.135433884,0.294421488,3.421487603,NA,1.655552686,NA
"7","MW01_0007","Cake, plain, (Keke)",NA,NA,NA,NA,NA,"MAFOODS","R65",39.62870463,293.2835498,1232.784382,0.937728938,5.551365301,10.93656344,4.168831169,2.263736264,1.417582418,NA,42.48293373,0.679320679,0.715950716,59.39060939,0.670995671,12.23776224,87.41258741,105.3663004,113.0869131,0.501665002,0.055944056,228.011988,NA,NA,108.9477189,0.181884782,0.282450882,2.314851815,0.223989344,NA,29.58374958,0.271395271,0.165434565,0.37962038,0.187312687,NA,1.052114552,NA
"8","MW01_0008","Cassava stew, with pigeon pea, (Chinangwa chophika ndi nandolo)",NA,NA,NA,NA,NA,"MAFOODS","R17",89.90275008,40.07293577,170.1604227,0.200416751,1.251043072,0.119643433,NA,0,NA,0,7.763817871,0.734182439,0.338338225,29.85493414,0.697884838,18.13104021,21.48095924,70.76739954,16.41240701,0.341422089,0.178365356,65.70428095,0.275843951,0.44306748,1.580455348,0.035639934,0.015155117,0.218212794,0.024893782,NA,17.97102098,0,0.000487491,NA,3.179894081,0,0.060192494,NA
"9","MW01_0009","Cassava thick porridge, (Kondowole)",NA,NA,NA,NA,NA,"MAFOODS","R16",84.19126437,63.92827586,271.2422989,0.057931034,0.362298851,0.362298851,NA,0,NA,0,14.0983908,0.706206897,0.290574713,29.50436782,0.097816092,11.76091954,18.6583908,101.017977,5.434482759,0.135016092,0.040071264,NA,1.770114943,0.022988506,NA,0.010144368,0.017933793,0.195641379,0.027715862,NA,5.959816092,0,NA,NA,0.579678161,0,NA,NA
"10","MW01_0010","Cassava, tuber, boiled, (Chinangwa chophika)",NA,NA,NA,NA,NA,"MAFOODS","9",63,145.7824,619.2432,0.17,1.062,0.2656,NA,0,NA,0,33.105,1.681,0.885,26,0.619,22,43,263,7,0.6,0.2,280,NA,NA,0.885,0.0265,0.044,0.443,0.062,NA,14.1463,NA,NA,NA,19.474,0,0.177,NA
"11","MW01_0011","Cassava, tuber, raw, (Chinangwa chachiwisi)",NA,NA,NA,NA,NA,"MAFOODS","10",59.68,159.557,677.736,0.195,1.219,0.305,NA,0,NA,0,36.156,1.828,1.01562,31.5952,0.42315,33.7311,47.734,275.232,14.214,0.43121,0.114049,NA,NA,0.247442,1.01562,0.041,0.051,0.7118,0.091,NA,24.375,0,NA,NA,30.469,0,0.193,NA
"12","MW01_0012","Cocoyam, tuber, boiled, (Masimbi/koko wowilitsa)",NA,NA,NA,NA,NA,"MAFOODS","WA",63.2,144.6,614.3,0.4,2.5,0.2,NA,0,NA,0,28.9,4.3,1.3,11,0.6,12,57,384,6,0.36,0.15,NA,NA,NA,NA,0.1,0.03,0.8,0.24,NA,22,0,NA,NA,8,0,2.4,NA
"13","MW01_0013","Cocoyam, tuber, raw, (Masimbi/koko)",NA,NA,NA,NA,NA,"MAFOODS","WA",64.7,137.4,583.7,0.384,2.4,0.2,NA,NA,NA,0,27.4,4.1,1.2,11,0.6,13,58,457,7,1.38,0.16,NA,NA,NA,NA,0.1,0.03,0.8,0.24,NA,22,0,NA,NA,8,0,2.4,NA
"14","MW01_0014","Doughnuts (Mandasi)",NA,NA,NA,NA,NA,"MAFOODS","R05",48.9780658,211.1041874,892.4725823,1.082120306,6.773263543,3.776171486,NA,NA,NA,NA,37.02783317,0.478564307,0.608840146,58.32502493,2.002858092,14.59102692,96.82472582,128.356876,38.09332004,0.253406447,NA,NA,NA,NA,23.96144899,0.116259555,0.137879694,0.372107012,0.047185111,NA,11.43652376,0.267115321,NA,NA,0.353107345,NA,0.053406447,NA
"15","MW01_0015","Dumplings, (Dampuling'i)",NA,NA,NA,NA,NA,"MAFOODS","R28",39.76867031,293.8657923,1232.743939,1.53132969,9.575236794,12.94854281,0.922301913,1.722848361,4.941939891,NA,33.10056922,1.656420765,0.750910747,46.92622951,2.687454463,31.40122951,168.567179,155.1410337,51.26010929,0.785291439,0.040881148,449.4535519,NA,NA,28.08515483,0.202399818,0.192392987,0.42692623,0.0568602,NA,20.09392077,43.30555556,0.146490779,2.350665984,0.133196721,NA,3.029052823,NA
"16","MW01_0016","Finger millet, grain, raw, (Mawere)",NA,NA,NA,NA,NA,"MAFOODS","10",8.67,378.236,1602.208,1.8016,11.261,4.236,NA,NA,NA,0,64.675,9.092,2.066,300.377,10.1343,146.993,321.308,392.595,19.63,1.83513,0.518584,NA,NA,3.02203,0,0.31,0.134,1.756,0.754,NA,29.961,0,0,NA,0,0,0.052,NA
"17","MW01_0017","Flour, cassava, raw, (Ufa wa kondowole)",NA,NA,NA,NA,NA,"MAFOODS","11",14.04,347.61,1474.88,0.315,1.97,1.97,NA,NA,NA,0,76.66,3.84,1.58,135.93,0.53,44.325,101.455,578.195,29.55,0.7289,0.2167,NA,NA,NA,NA,0.06895,0.10835,1.182,0.16745,NA,46.295,0,NA,NA,3.94,0,NA,NA
"18","MW01_0018","Flour, maize, white, degermed-dehulled, unfortified, raw, (Ufa wa galamilu)",NA,NA,NA,NA,NA,"MAFOODS","4",12.19,367.02,1554.91,1.758,10.99,3.94,NA,NA,NA,0,71.67,0.23,0.98,3.903,0.976,31.221,89.761,139.52,1.951,0.498,0.107,NA,NA,NA,0,0.127,0.039,0.781,0.078,NA,9.757,0,NA,NA,0,0,0.41,NA
"19","MW01_0019","Flour, maize, white, whole, unfortified, raw, (Mgaiwa)",NA,NA,NA,NA,NA,"MAFOODS","6",12.3,374.3,1583.9,1.664,10.4,5.5,NA,NA,NA,0,65.5,5.3,1,17.837,3.766,92.159,1.962,312.153,10.901,1.714,0.228,NA,NA,NA,0,0.495,0.119,1.387,0.367,NA,24.774,0,NA,NA,0,0,1.288,NA
"20","MW01_0020","Flour, maize, white,degermed-dehulled,fermented, unfortified, raw, (Ufa woyera)",NA,NA,NA,NA,NA,"MAFOODS","9",10,371.504,1575.202,1.238,7.738,2.952,NA,NA,NA,0,72.896,5.6,0.814,3,1.222,21,102,99,0,0.8,0.1,140,NA,NA,0,0.387,0.051,1.629,0.377,NA,29.525,0,NA,NA,0,0,0.499,NA
"21","MW01_0021","Flour, maize-soy, commercial, raw, (Ufa wosakaniza chimanga ndi soya/ufa wa likuni phala)",NA,NA,NA,NA,NA,"MAFOODS","6",6.6,403.2,1703.35,2.26,14.15,8.2,NA,NA,NA,0,62.35,5.85,2.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA
"22","MW01_0022","Flour, sorghum, degermed, raw, Sorghum bicolor, (Ufa wa mapira)",NA,NA,NA,NA,NA,"MAFOODS","9",9,365.33,1550.48,1.7,10.634,1.738,NA,NA,NA,0,71.982,4.806,1.943,7,3.885,121.674,224,314.921,14.315,1.2,0.225,780,NA,NA,0,0.184,0.123,1.4321,0.256,NA,25.562,0,NA,NA,0,0,0.266,NA
"23","MW01_0023","Flour, wheat, cake (Ufa wa tirigu wama keke)",NA,NA,NA,NA,NA,"MAFOODS","ZA",12.5,352.9,1498.7,1.44,8.2,0.9,0.13,0.07,0.38,0,76.3,1.7,0.4,14,1.2,16,85,105,2,0.62,0.14,634,NA,NA,NA,0.12,0.04,1.3,0.033,NA,26,0,0.46,1,0,0,0.06,NA
"24","MW01_0024","{(Flour, wheat, white, unfortified, raw, (Ufa wa tirigu)}*",NA,NA,NA,NA,NA,"MAFOODS","8",10.75,345.96,1466.58,1.808,11.3,3,NA,NA,NA,0,67.24,1.2,0.61,13.125,4.543,22.212,109.038,168.606,2.019,NA,NA,NA,NA,NA,0,0.333,0.111,0.899,0.081,NA,26.25,0,NA,NA,0,0,0.061,NA
"25","MW01_0025","French fries/chips, (Chipisi)",NA,NA,NA,NA,NA,"MAFOODS","R19",48.87788779,263.6532178,1097.653548,0.38019802,3.415841584,18.29810231,1.913448845,3.53960396,11.98425743,0,18.95049505,2.301980198,0.876237624,8.613861386,1.023267327,20.48019802,62.90346535,461.389604,2.896039604,0.424158416,0.175544554,193.5378713,NA,NA,NA,0.187247525,0.01269802,1.945618812,0.297401733,NA,3.291460396,0,0.460804455,0,16.5029703,0,7.544537954,NA
"26","MW01_0026","Macaroni/Spaghetti, refined, cooked",NA,NA,NA,NA,NA,"MAFOODS","USDA",62.13,155.05,657.8,0.928,5.8,0.93,0.176,0.131,0.319,0,29.07,1.8,0.27,7,1.28,18,58,44,1,0.51,0.1,322,NA,NA,0,0.274,0.136,1.689,0.049,NA,66,0,0.112,NA,0,0,0.06,NA
"27","MW01_0027","Macaroni/Spaghetti, wholewheat, cooked",NA,NA,NA,NA,NA,"MAFOODS","USDA",67.15,132.34,561.77,0.8528,5.33,0.54,0.099,0.075,0.213,0,22.04,4.5,0.44,15,1.06,30,89,44,3,0.81,0.167,1379,NA,NA,0,0.108,0.045,0.707,0.079,NA,0,0,0.419,NA,0,0,0.3,NA
"28","MW01_0028","Maize and soya thick porridge, (Nsima ya ufa wa chimanga ndi soya)",NA,NA,NA,NA,NA,"MAFOODS","R21",78.47342466,93.30158174,394.4358137,0.573282192,3.583108676,1.676726941,NA,NA,NA,0,14.58773333,1.381917808,0.301837443,13.42656804,0.505702283,17.8579653,46.37839635,134.8936986,0.819652968,0.206593607,0.250520548,164.1860822,1.687671233,NA,NA,0.076095708,0.021920731,0.378692968,0.089572968,NA,20.72879087,0,0.078724201,NA,0,0,0.094787215,NA
"29","MW01_0029","Maize flour snack, fried, (Kadyaubwerere/Mbajira)",NA,NA,NA,NA,NA,"MAFOODS","R39",65.0666589,148.6225767,629.0443616,0.630203179,3.938988182,2.081271468,NA,NA,NA,0,26.52820632,2.005588869,0.378412994,9.602404378,1.425321651,37.15919544,0.742446294,112.2166138,4.125080049,0.649211154,0.086416429,NA,1.120684636,0.014554346,0.024451301,0.149851546,0.040528032,0.472372941,0.124989812,NA,6.562362461,0,0,0,0,0,0.487395936,NA
"30","MW01_0030","Maize soft porridge, whole flour, with groundnut flour (Phala la mgaiwa lothira nsinjilo)",NA,NA,NA,NA,NA,"MAFOODS","R02",82.21857134,84.82639238,356.7670208,0.454480759,2.843560603,2.996117439,NA,NA,NA,0,10.50635798,1.11530657,0.316406606,25.11654618,0.701050269,24.047332,29.35413666,94.39468401,11.26243636,0.404366372,0.062269894,33.69896841,1.076438905,0.013979726,6.151079459,0.084904491,0.042585936,0.523079141,0.0729172,NA,6.236624645,0,NA,NA,0.118827671,0,0.581287745,NA
"31","MW01_0031","Maize thick porridge, degermed-dehulled flour, (Nsima ya galamilu)",NA,NA,NA,NA,NA,"MAFOODS","R18",82.70409091,72.29181818,306.2701515,0.346272727,2.16469697,0.776060606,NA,NA,NA,0,14.11681818,0.04530303,0.193030303,5.223318182,0.192583333,9.717772727,17.68019697,26.10715152,0.384287879,0.099045455,0.021291667,NA,1.75,0.022727273,0,0.020012121,0.006913636,0.13845,0.013827273,NA,1.345283333,0,NA,NA,0,0,0.080757576,NA
"32","MW01_0032","Maize thick porridge, refined flour, (Nsima ya ufa oyera)",NA,NA,NA,NA,NA,"MAFOODS","R15",79.33774834,85.29010155,361.6357792,0.284220751,1.776494481,0.677721854,NA,NA,NA,0,16.73550552,1.285651214,0.186878587,5.015452539,0.280878587,8.286975717,23.41721854,21.59205298,NA,0.184591611,0.02316777,28.92715232,1.699779249,0.022075055,NA,0.071078146,0.010537748,0.336588079,0.077896689,NA,4.744856512,0,NA,NA,0,0,0.114560706,NA
"33","MW01_0033","Maize thick porridge, white, whole flour, (Nsima ya mgaiwa)",NA,NA,NA,NA,NA,"MAFOODS","4",76.54,129.63,542.09,0.45,2.84,7.07,NA,NA,NA,0,13.08,0.58,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"34","MW01_0034","Maize thick porridge, white, whole flour, (Nsima ya mgaiwa)",NA,NA,NA,NA,NA,"MAFOODS","R01",79.86578366,85.93200883,363.6326711,0.382022075,2.387637969,1.262693157,NA,NA,NA,0,15.03752759,1.216777042,0.229580574,8.421739514,0.864931567,24.62369978,NA,68.08105166,2.502657837,0.394428256,0.052554084,NA,1.699779249,NA,NA,0.090913907,0.024588079,0.28658543,0.075830464,NA,3.981340397,0,0,NA,0,0,0.295699779,NA
"35","MW01_0035","Maize, bran, Zea mays, (Deya/Gaga)",NA,NA,NA,NA,NA,"MAFOODS","9",10,381.254,1611.342,1.87,11.664,7.19,NA,NA,NA,0,64.114,3.358,3.674,9,2.365,186,508,531,18,3.7,0.3,610,NA,NA,3.778,0.009,0.094,2.583,0.144,NA,3.7788,0,NA,NA,128.388,0,0.397,NA
"36","MW01_0036","Maize, grain, orange, raw, Zea mays, (Mthikinya)",NA,NA,NA,NA,NA,"MAFOODS","7",13.53,364.16,1541.13,1.05,9.56,5.24,NA,NA,NA,0,59.09,10.5,1.6,10,3,123,241,346,11,2.3,0.2,700,NA,NA,0.82,0.5,0.12,2.2,0.3,NA,33,0,0.54,6.1,NA,0,1.3,NA
"37","MW01_0037","Maize, grain, white, raw, (Chimanga)",NA,NA,NA,NA,NA,"MAFOODS","10",10.91,370.139,1567.937,1.48,9.251,4.123,NA,NA,NA,0,64.253,9.754,1.81,3.04722,1.41669,81.972,247.36,311.712,11.061,1.57707,0.183546,NA,NA,1.61271,NA,0.352,0.101,2.112,0.201,NA,26.144,0,NA,NA,0,0,1.307,NA
"38","MW01_0038","Maize, grain, white, raw, Se fertilizer applied, (Chimanga)",NA,NA,NA,NA,NA,"MAFOODS","14",15,351.774,1490.122,1.41,8.826,3.934,NA,NA,NA,0,60.96,9.306,1.727,1.3,2.2,111.9,236.004,381,10.553,1.8,0.3,NA,NA,11.3,NA,0.336,0.096,2.015,0.192,NA,24.944,0,NA,NA,0,0,1.247,NA
"39","MW01_0039","Maize, grain, white, raw, Zea mays, (Chimanga)",NA,NA,NA,NA,NA,"MAFOODS","7",13.36,335.34,1422.82,1.457,9.11,1.9,NA,NA,NA,0,59.85,10.6,1.6,10,3,123,241,346,11,2.3,0.2,700,NA,NA,0.02,0.5,0.12,2.2,0.3,NA,33,0,0.54,6.1,0,0,1.3,NA
"40","MW01_0040","Maize, green, boiled, (Dowe)",NA,NA,NA,NA,NA,"MAFOODS","9",68,133.061,563.633,0.52,3.284,1.501,NA,NA,NA,0,23.085,3.519,0.657,6.569,1.126,49,106,141,3,0.8,0.1,130,NA,NA,0,0.08,0.028,0.563,0.047,NA,6.569,0,NA,NA,0,0,0.469,NA
"41","MW01_0041","Milk scones, (Sikono ya mkaka)",NA,NA,NA,NA,NA,"MAFOODS","R22",46.96008823,224.3621011,947.8412491,1.118108499,7.00106845,4.558144344,NA,NA,NA,NA,38.43658234,0.3970497,0.687805887,71.75846143,1.803019232,14.79407183,109.0771627,136.6191053,51.41595092,0.355001034,NA,NA,NA,NA,32.17756945,0.110237816,0.168161577,0.331817743,0.044869373,NA,12.90411525,0.323292204,NA,NA,0.336044668,NA,0.056372786,NA
"42","MW01_0042","Oats, cooked, (Maotsi ophika)",NA,NA,NA,NA,NA,"MAFOODS","ZA 45 (1990)",85.3,66,278.5,0.272,1.7,1.6,0.29,0.51,0.59,0,9.6,1.6,0.17,8,0.7,24,77,57,2,0.5,0.06,590,NA,NA,NA,0.12,0.02,0.1,0.019,NA,5,0,0.2,3.2,0,0,0.24,NA
"43","MW01_0043","Oats, raw, (Maotsi)",NA,NA,NA,NA,NA,"MAFOODS","ZA 45 (1990)",5.6,423.6,1787.3,1.712,10.7,10.4,1.83,3.27,3.8,0,61.6,10.2,1.08,54,4.4,153,491,362,12,3.18,0.36,3760,NA,NA,NA,0.76,0.14,0.8,0.124,NA,33,0,1.29,20.7,0,0,1.56,NA
"44","MW01_0044","Pancakes, wheat flour and maize flour, (Mandasi a ufa wachimanga ndi tiligu)",NA,NA,NA,NA,NA,"MAFOODS","R29",67.21485084,148.9655741,627.0151035,0.831905173,5.209710601,4.870869148,0.58710952,0.318842782,0.180506615,NA,20.35646946,0.715757881,0.623480582,64.38130064,1.106631968,13.15075935,88.91775813,111.2377407,53.65659578,0.362860828,0.009170629,11.48859783,0.427099262,0.005546744,39.36858302,0.106726376,0.157558293,0.584956927,0.092599086,NA,12.81127775,0.31960261,NA,NA,0.403658571,NA,0.231637334,NA
"45","MW01_0045","Plantain and bean casserole, (Bean mbalagha)",NA,NA,NA,NA,NA,"MAFOODS","R66",77.26425358,89.02364589,376.0543765,0.207054125,1.293338274,1.8368948,0.183851966,0.348069257,1.17272565,NA,15.90016311,0.929500916,0.597376044,88.10077161,1.991444867,37.06698336,27.85426256,131.8699365,4.002363365,0.833602808,0.517678207,27.72722503,0.159024649,1.716101172,17.76365428,0.029925028,0.023307038,0.301379107,0.110944807,NA,6.742724364,0,0.00213661,0,5.912021502,0,0.890251169,NA
"46","MW01_0046","Plantain and beef casserole, (Beef mbalagha)",NA,NA,NA,NA,NA,"MAFOODS","R10",71.91533944,105.9005981,447.5779195,0.885557805,5.540478373,1.999697785,0.166016904,0.314303847,1.058962193,NA,15.9881263,0.44726512,0.948902119,120.243518,4.372380382,29.03828395,61.96085574,219.6253028,15.1175718,1.303110131,0.835871622,0.02756203,0.193921444,2.519246074,25.64370234,0.037128149,0.068230839,1.680316722,0.146427849,NA,7.522092941,0.249518974,0.004569494,NA,8.031228908,0.071242205,0.939573474,0.054673826
"47","MW01_0047","Plantain and fish casserole, (Fish mbalagha)",NA,NA,NA,NA,NA,"MAFOODS","R24",62.07251465,140.0488853,593.1482555,1.881891965,11.76277699,1.647605577,NA,NA,NA,NA,19.2542938,0.288067455,2.023178083,291.374478,2.502665101,50.39864956,284.9898464,316.1755531,40.72785327,4.567576783,0.443688245,156.8108709,0.162069778,1.091289486,34.73104415,0.039398111,0.142748451,5.595685997,0.642554514,NA,7.945110123,4.930547585,0.001718529,NA,7.347835421,0,0.578723816,NA
"48","MW01_0048","Plantain, green, boiled, Musaparadisiaca, (Matochi)",NA,NA,NA,NA,NA,"MAFOODS","31",63.1,124.28,528.19,0.2,1.25,0,NA,NA,NA,0,29.62,0.2,0.9,5.65,0.776,31.07,29.13,156.1,2.91,0.097,0.0679,NA,NA,NA,37.869,0.048,0.0388,0.48,0.204,NA,12.6,0,NA,NA,11.85,0,0.184,NA
"49","MW01_0049","Potato pie",NA,NA,NA,NA,NA,"MAFOODS","R31",71.78326886,139.4767215,582.5109188,0.369005803,2.675773694,8.212117988,3.602350097,1.947969052,1.123381044,NA,12.68163443,1.008481625,0.713752418,60.09864603,1.048174081,27.58043327,53.37262282,221.2186596,83.28029594,0.556116054,0.160085106,68.05645068,NA,0.258510638,84.62282398,0.200659381,0.198129207,2.330674468,0.298001325,NA,13.7189236,0.116054159,0.162039168,NA,6.286160542,NA,0.923624758,NA
"50","MW01_0050","Potato, local variety, raw, (Mbatata ya kachewere)",NA,NA,NA,NA,NA,"MAFOODS","30",77.8,67.5265,286.8645,0.256,2.3,0.0985,0.0295,0,0.0394,0,12.76,1.55,0.59,5.8,0.689,13.79,42.355,327.02,1.95,0.2856,0.1182,144.795,NA,NA,NA,0.1576,0.009,1.379,0.21079,NA,2.955,0,0.34475,0,13.89,0,0.0591,NA
"51","MW01_0051","Pumpkin fritters, (Mandasi a maungu)",NA,NA,NA,NA,NA,"MAFOODS","R50",69.65534655,153.6847368,643.6131044,0.603403611,3.771745992,7.637621512,0.624163616,1.181668981,3.98131549,NA,16.16722636,1.297563439,1.387350082,35.50056811,2.127731347,29.5048403,66.41739174,311.1518647,22.85646762,0.316879182,0.085847746,23.17889155,NA,NA,146.4923596,0.077308421,0.081369524,0.606382022,0.119773766,NA,11.08864537,0.179901528,NA,NA,4.963373311,NA,4.239707108,NA
"52","MW01_0052","Rice porridge, (Phala la mpunga)",NA,NA,NA,NA,NA,"MAFOODS","R03",89.87493392,42.41183491,179.6722388,0.123034141,0.772688767,0.462447687,0.113463656,0.061618943,0.034884361,0,8.674330396,0.115432269,0.100256057,7.689922907,0.044559609,19.77890969,36.14454846,24.89071916,9.634154736,0.189463106,0.061271338,77.31277533,0.530011013,0.00688326,4.351321586,0.017029736,0.01479598,0.071186674,0.023065529,NA,1.305165198,0.017241189,NA,NA,0.038849119,0,0.042329295,NA
"53","MW01_0053","Rice pudding",NA,NA,NA,NA,NA,"MAFOODS","R42",90.44899818,49.95047723,209.0031712,0.23064663,1.452105647,2.62908561,0.375318761,0.203825137,0.115391621,0,5.09657377,0.023497268,0.348896175,54.87038251,0.053656466,9.167577413,47.50382514,65.63606557,37.16963934,0.208014572,0.012459016,14.16393443,NA,NA,27.79690346,0.021240801,0.088912933,0.196887067,0.034263024,NA,3.714295082,0.108834244,NA,NA,0.295992714,0,0.125311475,NA
"54","MW01_0054","Rice pudding with eggs",NA,NA,NA,NA,NA,"MAFOODS","R43",74.22808554,129.2932682,542.1542473,0.960055369,6.017859262,5.873713947,NA,NA,NA,NA,13.01671799,0.072883415,0.788406452,96.29560157,0.604296167,22.47521116,138.024238,135.2450634,84.10481652,0.701714738,0.038645159,48.81493828,NA,NA,50.06073618,0.047945987,0.222114749,0.107861804,0.041969547,NA,12.94210571,0.584762281,NA,NA,NA,NA,0.056758665,NA
"55","MW01_0055","Rice, brown, raw, Oryza sativa, (Mpunga wa bulawuni)",NA,NA,NA,NA,NA,"MAFOODS","5",12.37,356.76,1513.43,1.24,7.76,2.24,NA,NA,NA,0,73.406,2.984,1.293,7.26,3.2,114,275.522,247.672,5.968,1.88,0.55,2010,0.7,4.1,NA,0.378,0.07,4.973,0.507,NA,39.787,0,NA,NA,0,0,0.597,558
"56","MW01_0056","Rice, soaked, (Chigodo)",NA,NA,NA,NA,NA,"MAFOODS","R40",80.12582057,79.51564004,337.8110613,0.203074398,1.274819475,0.104327133,NA,NA,NA,0,18.14000547,0.229349015,0.12523523,2.74059081,0.083501094,36.91466083,66.99124726,37.09053611,9.17630744,0.341586433,0.128060722,138.249453,0.421225383,0.00547046,0.018380744,0.031362144,0.00618709,0.037175875,0.033282276,NA,1.334704595,0,0,0,NA,0,0.023041575,NA
"57","MW01_0057","Rice, white, cooked, (Mphunga wophika)",NA,NA,NA,NA,NA,"MAFOODS","R37",85.11842105,59.54359211,252.9557105,0.1625,1.019986842,0.083644737,NA,NA,NA,0,13.49382895,0.183881579,0.100407895,2.627105263,0.063636184,29.94078947,51.025,29.7375,7.357144737,0.273960526,0.0975625,123.1578947,0.506578947,0.006578947,NA,0.020115789,0.004464474,0.035065789,0.02535,NA,0.936342105,0,0,0,NA,0,0.018473684,NA
"58","MW01_0058","Rice,white, raw, Oryza sativa, (Mpunga woyera)",NA,NA,NA,NA,NA,"MAFOODS","9",13,348.101,1478.818,0.95,5.963,0.489,NA,NA,NA,0,78.887,1.075,0.587,7.82,0.391,169,314,183,43.011,1.6,0.6,720,NA,NA,0,0.147,0.029,0.205,0.156,NA,7.82,0,NA,NA,0,0,0.108,NA
"59","MW01_0059","Samoosa, dough, raw",NA,NA,NA,NA,NA,"MAFOODS","R20",35.73529412,309.3882353,1297.988235,1.063529412,6.647058824,13.52941176,1.211764706,2.294117647,7.729411765,0,39.55294118,0.705882353,0.358823529,8.873529412,2.672441176,13.98941176,64.14,94.221,1.187647059,NA,NA,NA,0.452941176,0.005882353,0,0.195882353,0.065294118,0.4495,0.047647059,NA,12.35294118,0,NA,NA,0,0,4.868823529,NA
"60","MW01_0060","Sorghum, wholegrain, raw, Sorghum bicolor, (Mapira)",NA,NA,NA,NA,NA,"MAFOODS","10",12.4,357.572,1515.626,1.65,10.323,3.244,NA,NA,NA,0,62.038,9.733,2.36,17.52,12.6144,152.424,292,370.653,13.764,1.8396,0.445884,NA,NA,19.7976,0.938,0.354,0.157,3.244,0.246,NA,28.512,0,NA,NA,0,0,1.081,NA
