"original_food_id","original_food_name","food_genus_id","food_genus_description","food_group","food_subgroup","food_genus_confidence","fct_name","data_reference_original_id","moisture_in_g","energy_in_kcal","energy_in_kj","nitrogen_in_g","totalprotein_in_g","totalfats_in_g","saturatedfa_in_g","monounsaturatedfa_in_g","polyunsaturatedfa_in_g","cholesterol_in_mg","carbohydrates_in_g","fibre_in_g","ash_in_g","ca_in_mg","fe_in_mg","mg_in_mg","p_in_mg","k_in_mg","na_in_mg","zn_in_mg","cu_in_mg","mn_in_mcg","i_in_mcg","se_in_mcg","vitamina_in_rae_in_mcg","thiamin_in_mg","riboflavin_in_mg","niacin_in_mg","vitaminb6_in_mg","folicacid_in_mcg","folate_in_mcg","vitaminb12_in_mcg","pantothenate_in_mg","biotin_in_mcg","vitaminc_in_mg","vitamind_in_mcg","vitamine_in_mg","phytate_in_mg"
"MW05_0003","Banana, fried, (Nthochi yokazinga)",NA,NA,NA,NA,NA,"MW19","R64","57.59375","212.90375","892.44836","0.38459375","2.40625","9.9140625","0.965625","1.828125","6.159375","0","26.706796875",NA,"0.73875","8.320312","0.8163125","26.792125","33.94225","296.0960625","1.9164375","0.15625","0.059625","520.3125","0","0","2.484375",0.05771875,"0.0423",0.548325,0.26251875,NA,NA,"0","0","0","6.0375","0","4.16528125",NA
"MW05_0004","Banana, white fleshed, raw, peeled, Musa paradisiaca,(Nthochi)","1312.01","banana, raw","Fruits and Vegetables","bananas and products","h","MW19","9","72","109.1632","463.6811","0.203","1.272","0.21",NA,NA,NA,"0","23.4263",NA,"0.848","9","0.318","30.74","26","391.14","2.13","0.2","0.0848","740",NA,NA,"4.24",0.0424,"0.0424",0.636,0.3604,NA,NA,"0",NA,NA,"11.04","0","0.3922",NA
"MW05_0005","Baobab, raw, Adansonia digitata,(Malambe)",NA,NA,NA,NA,NA,"MW19","17","13.2","348.8424","1477.9152","0.43","2.69","3.732",NA,NA,NA,"0","68.9192",NA,"4.34","100.34","5.0344","181.412","39.06","2461.995","16.318","3.753","0.73",NA,NA,NA,"6.256",0.386,"0.063",2.19,0.021,NA,NA,"0",NA,NA,"257.504","0",NA,NA
"MW05_0006","Custard apple, wild, Annona senegalensis, (Mpoza)",NA,NA,NA,NA,NA,"MW19","USDA","71.5","113","479.5","0.272","1.7","0.6",NA,NA,NA,"0","22.8",NA,"1","30","0.71","18","21","382","4",NA,NA,NA,NA,NA,"2",0.08,"0.1",0.5,0.221,NA,NA,"0",NA,NA,"19.2","0",NA,NA
"MW05_0007","Fruit salad, fresh, (mango, banana,pineapple & pawpaw)",NA,NA,NA,NA,NA,"MW19","R67","79.5324832214765","80.46748","341.7437","0.12940556","0.8019233","0.19446117",NA,NA,NA,"0","17.1593633748802",NA,"0.555959731543624","121.01117","1.18099712","85.73116","15.5938600191755","242.6730383","1.8226673","0.41547172","0.4586342","321.7641",NA,"2.623489933","53.92972",0.050318313,"0.03261745",0.29975537,0.17287536,NA,NA,"0","0.0155321189","0.181208053691275","19.24003663","0.468644295302013","0.202627037392138",NA
"MW05_0008","Guavas, Psidium guajava, (Gwafa)","1316.02","guavas, raw","Fruits and Vegetables","fruits, other and products","h","MW19","9","83","70.951","300.313","0.126","0.786","0.983",NA,NA,NA,"0","6.977",NA,"0.59","7","0.393","18","28","282","7","0.2","0.1","90",NA,NA,"4.913",0.049,"0.02",1.179,0.79,NA,NA,"0",NA,NA,"340.983","0","0.717",NA
"MW05_0009","Jakjak fruit, Azanza garckeana, (Matowo)",NA,NA,NA,NA,NA,"MW19","17","47.2","200.5536","851.6268","1.014","6.336","0.5808",NA,NA,NA,"0","18.5856",NA,"3.326","5.016","4.4352","76.718","77.932","1382.8","10.6656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA
"MW05_0010","Juice tamarind, homemade, (Juwisi wa bwemba)",NA,NA,NA,NA,NA,"MW19","R58","75.3097014925373","97.02612","412.16511","0.1766791","1.108209","0.15671642","0","0","0","0","18.0158582089552",NA,"0.626865671641791","43.097015","0.57490672","20.690299","26.9029850746269","160.7910448","2.8731343","0.02951493","0.0236847","0","1.436567","0.018656716","0.3134328",0.067910448,"0.036567164",0.22201493,0.018283582,NA,NA,"0","0","0","0.54850746","0","0.0235074626865672",NA
"MW05_0011","Juice, baobab, homemade, (Malambe juisi)",NA,NA,NA,NA,NA,"MW19","R36","84.3774825366388","62.57075","265.63818","0.02958499","0.1863443","0.23002328",NA,NA,NA,"0","14.4947459252157",NA,"0.267497603068073","9.5402","0.31055403","13.869388","2.40747842761266","144.1587265","1.0057663","0.23203671","0.04515649","0","1.318313","0.017120942","0.4908478",0.023791261,"0.00388303",0.11473428,0.001294343,NA,NA,"0","0","0","9.52281605","0",NA,NA
"MW05_0012","Juice, orange, homemade, (Juwisi wa malalanje)",NA,NA,NA,NA,NA,"MW19","R51","77.8085264408794","88.57769","376.38592","0.07503714","0.4642751","0.05540701","0.005637255","0.0107917409387998","0.01127451","0","19.8046642899584",NA,"0.217765894236482","18.506387","0.16349153","6.114082","10.3149138443256","90.9276589","0.5637255","0.11898396","0.05474042","41.58497","0.8578431","0.01114082","0.207962",0.041008616,"0.010252154",0.15424094,0.020641897,NA,NA,"0","0.1368449198","2.25750148544266","27.44797237","0","0.104211229946524",NA
