"original_food_id","original_food_name","food_genus_id","food_genus_description","food_group","food_subgroup","food_genus_confidence","fct_name","data_reference_original_id","moisture_in_g","energy_in_kcal","energy_in_kj","nitrogen_in_g","totalprotein_in_g","totalfats_in_g","saturatedfa_in_g","monounsaturatedfa_in_g","polyunsaturatedfa_in_g","cholesterol_in_mg","carbohydrates_in_g","fibre_in_g","ash_in_g","ca_in_mg","fe_in_mg","mg_in_mg","p_in_mg","k_in_mg","na_in_mg","zn_in_mg","cu_in_mg","mn_in_mcg","i_in_mcg","se_in_mcg","vitamina_in_rae_in_mcg","thiamin_in_mg","riboflavin_in_mg","niacin_in_mg","vitaminb6_in_mg","folicacid_in_mcg","folate_in_mcg","vitaminb12_in_mcg","pantothenate_in_mg","biotin_in_mcg","vitaminc_in_mg","vitamind_in_mcg","vitamine_in_mg","phytate_in_mg"
"6007","Cream, pure, 35% fat","22120.02","cream, cow milk, 35%","Animal Products","cream and products","h","KE18","KEN93-243, AU14-09A50042","72","229","943",NA,"2.4","23.6",NA,NA,NA,"72","1.7","0","0.3","39","0.3","4","60","55","40","0",NA,NA,NA,"0","174",0.03,"0.12",0,NA,NA,"64","0.2",NA,NA,"0",NA,NA,NA
"6008","Ghee (cow milk)","22241.02.01","ghee","Animal Products","butter, ghee and products","h","KE18","KEN93-243, AU14-04A10077","0","898","3690",NA,"0.3","99.9",NA,NA,NA,"290","0","0","0.5","2","0.2","0","3","5","2","0.01",NA,NA,NA,"1","900",0,"0.01",0,NA,NA,"0","0",NA,NA,"0",NA,NA,NA
"6009","Ice cream, caramel flavour, regular fat","22270.01","ice cream, caramel flavour, regular fat","Animal Products","milk - (excluding excluding butter butter) and products","h","KE18","AU14-09D10233","61.4","205","856",NA,"3.7","10.6",NA,NA,NA,"35","23.6","0","0.7","93","0.1","12","84","142","48","0.23",NA,NA,NA,"1","166",0,"0.29",0.7,NA,NA,"10","0.1",NA,NA,"0",NA,NA,NA
"6010","Ice cream, chocolate flavour, regular fat","22270.02","ice cream, chocolate flavour, regular fat","Animal Products","milk - (excluding excluding butter butter) and products","h","KE18","US28-19270,US28-43541,US28-19893,US28-19899","56.4","226","946",NA,"4.4","12",NA,NA,NA,"42","24.2","2","1","130","0.9","30","110","245","71","0.6",NA,NA,NA,"2","145",0,"0.19",0.2,NA,NA,"16","0.25",NA,NA,"0.7",NA,NA,NA
"6011","Ice cream, strawberry flavour, regular fat","22270.03","ice cream, strawberry flavour, regular fat","Animal Products","milk - (excluding excluding butter butter) and products","h","KE18","AU14-09D10227,US28-19271","60.7","201","842",NA,"3.5","9.5",NA,NA,NA,"32","25.2","0.5","0.7","107","0.2","13","92","165","54","0.29",NA,NA,NA,"2","139",0.02,"0.27",0.4,NA,NA,"11","0.2",NA,NA,"0",NA,NA,NA
"6012","Ice cream, vanilla flavour, regular fat","22270.04","ice cream, vanilla flavour, regular fat","Animal Products","milk - (excluding excluding butter butter) and products","h","KE18","KEN93-320, AU14-09D10212","62.7","199","834",NA,"3.9","10.6",NA,NA,NA,"35","22.2","0","0.7","117","0.2","12","84","142","64","0.23",NA,NA,NA,"1","166",0,"0.25",0.7,NA,NA,"10","0.1",NA,NA,"0",NA,NA,NA
"6013","Ice cream, vanilla flavour, with nuts, regular fat","22270.05","ice cream, vanilla flavour, with nuts, regular fat","Animal Products","milk - (excluding excluding butter butter) and products","h","KE18","AU14-09D10277","59.6","219","917",NA,"4","12.2",NA,NA,NA,"34","23.3","0.2","0.7","92","0.2","15","91","157","47","0.3",NA,NA,NA,"1","162",0,"0.29",0.7,NA,NA,"11","0.1",NA,NA,"0",NA,NA,NA
"6014","Milk, camel, whole, fresh, raw","2293.01","camel milk, fresh","Animal Products","milk - (excluding excluding butter butter) and products","h","KE18","SGS, KEN93-219a/b, KEN17-Milk, cow, whole, fresh, raw","89.8","52","219",NA,"2.2","2.8",NA,NA,NA,"9","4.5","0","0.7","56","1.5","16","92","344","119","0.35",NA,NA,NA,"2","15",0.61,"0.08",0,NA,NA,"8","0.6",NA,NA,"0",NA,NA,NA
"6027","Milk, camel, whole, fresh, boiled",NA,NA,NA,NA,NA,"KE18",NA,"88","62","257",NA,"2.6","3.3",NA,NA,NA,"9","5.3","0","0.8","66","1.7","18","108","404","140","0.41",NA,NA,NA,"2","16",0.65,"0.09",0,NA,NA,"8","1",NA,NA,"0",NA,NA,NA
"6015","Milk, cow, condensed, skimmed, sweetened, raw","22222.02.01","milk, cow, canned, condensed, skimmed, sweetened","Animal Products","milk - (excluding excluding butter butter) and products","h","KE18","KEN93-232, AU14-09A20029","27","284","1210",NA,"9.9","0.2",NA,NA,NA,"8","60.7","0","2.2","358","0.3","30","300","446","125","1.05",NA,NA,NA,"8","0",0.1,"0.6",0.3,NA,NA,"0","0.4",NA,NA,"2",NA,NA,NA
"6016","Milk, cow, condensed, whole, sweetened, raw","22222.01.01","milk, cow, canned, condensed, whole, sweetened","Animal Products","milk - (excluding excluding butter butter) and products","h","KE18","KEN93-232, AU14-09A20028","25.8","335","1410",NA,"8.3","9.2",NA,NA,NA,"31","54.8","0","1.9","280","0.2","25","255","357","130","0.9",NA,NA,NA,"8","74",0.1,"0.5",0.3,NA,NA,"0","0.4",NA,NA,"1",NA,NA,NA
"6017","Milk, cow, powder, skimmed",NA,NA,NA,NA,NA,"KE18","KEN93-229/234, AU14-09A30022","4.1","361","1530",NA,"37.2","0.9",NA,NA,NA,"26","51","0","6.8","1290","0.4","115","1000","1602","550","3.83",NA,NA,NA,"23","5",0.45,"1.64",0.9,NA,NA,"54","4",NA,NA,"2",NA,NA,NA
"6018","Milk, cow, powder, whole","22211.01","milk, cow, full-fat, powder","Animal Products","milk - (excluding excluding butter butter) and products","m","KE18","KEN93-233/230a/230b, AU14-09A30021/","3.2","495","2070",NA,"26.1","26.4",NA,NA,NA,"90","38.4","0","6","975","0.5","85","730","1157","440","2.97",NA,NA,NA,"25","395",0.34,"1.32",0.8,NA,NA,"54","3.2",NA,NA,"3",NA,NA,NA
"6019","Milk, cow, skimmed, raw","22110.02.01","milk, cow, skimmed, raw","Animal Products","milk - (excluding excluding butter butter) and products","h","KE18","KEN93-227, AU14-09A10188","89.8","38","162",NA,"3.5","0.1",NA,NA,NA,"3","5.8","0","0.8","130","0.1","12","109","170","44","0.32",NA,NA,NA,"1","0",0.03,"0.18",0.1,NA,NA,"6","0.4",NA,NA,"1",NA,NA,NA
"6028","Milk, cow, skimmed, boiled",NA,NA,NA,NA,NA,"KE18",NA,"88","45","190",NA,"4.1","0.1",NA,NA,NA,NA,"6.8","0","0.9","153","0.1","14","128","200","52","0.38",NA,NA,NA,"1","0",0.03,"0.2",0.1,NA,NA,"6","0",NA,NA,"1",NA,NA,NA
"6020","Milk, cow, whole, fermented (Lala - Industrial)","22290.04","milk fermented, industrial","Animal Products","milk - (excluding excluding butter butter) and products","m","KE18","SGS, ZA10-2713","88.3","65","269",NA,"2.8","4.1",NA,NA,NA,"11","4.1","0","0.7","100","0.1","10","138","126","36","0.34",NA,NA,NA,"3","34",0,"0.2",0,NA,NA,"0","0.23",NA,NA,"0",NA,NA,NA
"6021","Milk, cow, whole, fermented (Lala - mursik)","22290.05","milk fermented, traditional","Animal Products","milk - (excluding excluding butter butter) and products","m","KE18","SGS, ZA10-2713","89.1","58","243",NA,"3.1","3.5",NA,NA,NA,"6","3.6","0","0.8","65","0.1","5","59","64","22","0.22",NA,NA,NA,"0","41",0,"0.27",0,NA,NA,"0","0.1",NA,NA,"1",NA,NA,NA
"6022","Milk, cow, whole, fresh, raw","2211.01","milk, cow, whole, raw","Animal Products","milk - (excluding excluding butter butter) and products","m","KE18","SGS","86.3","70","292",NA,"3.3","3.5",NA,NA,NA,"14","6.1","0","0.7","119","0.1","11","122","136","39","0.63",NA,NA,NA,"3","41",0,"0.27",0,NA,NA,"8","0.59",NA,NA,"0",NA,NA,NA
"6029","Milk, cow, whole, fresh, boiled",NA,NA,NA,NA,NA,"KE18",NA,"83.8","82","344",NA,"3.9","4.2",NA,NA,NA,NA,"7.2","0","0.9","140","0.1","13","143","160","45","0.74",NA,NA,NA,"3","47",0,"0.3",0,NA,NA,"8","1",NA,NA,"0",NA,NA,NA
"6023","Milk, goat, fluid, whole, raw","2292.01","goat milk, fresh","Animal Products","milk - (excluding excluding butter butter) and products","m","KE18","KEN93-237, AU14-09A10187","85.3","78","325",NA,"3.5","4.5",NA,NA,NA,"9","5.8","0","0.9","180","0.1","12","128","207","57","0.35",NA,NA,NA,"1","32",0.05,"0.19",0.5,NA,NA,"1","0.35",NA,NA,"0.5",NA,NA,NA
"6030","Milk, goat, fluid, whole, boiled",NA,NA,NA,NA,NA,"KE18",NA,"82.7","92","382",NA,"4.1","5.3",NA,NA,NA,NA,"6.8","0","1.1","211","0.1","14","150","243","68","0.41",NA,NA,NA,"1","38",0.05,"0.21",0.5,NA,NA,"1","0",NA,NA,"0",NA,NA,NA
"6024","Milk, human/breast, mature, fluid",NA,NA,NA,NA,NA,"KE18","KEN93-238, US28-01107","87.2","73","303",NA,"1.2","4.4",NA,NA,NA,"14","7.1","0","0.2","32","0","3","15","51","14","0.17",NA,NA,NA,"2","61",0.02,"0.03",0.2,NA,NA,"5","0.05",NA,NA,"4",NA,NA,NA
"6025","Milk, sheep, fluid, whole, raw","2291.01","sheep milk, fresh","Animal Products","milk - (excluding excluding butter butter) and products","m","KE18","KEN93-239, ZA10-2739, UK7-12-329","82.8","94","391",NA,"5.1","5.8",NA,NA,NA,"12","5.2","0","1.1","193","0.1","18","142","175","44","0.54",NA,NA,NA,"2","81",0.07,"0.36",0.4,NA,NA,"7","0.7",NA,NA,"4",NA,NA,NA
"6031","Milk, sheep, fluid, whole, boiled",NA,NA,NA,NA,NA,"KE18",NA,"79.8","110","459",NA,"6","6.8",NA,NA,NA,NA,"6.2","0","1.2","227","0.1","21","166","206","52","0.64",NA,NA,NA,"2","95",0.07,"0.4",0.4,NA,NA,"7","1",NA,NA,"3",NA,NA,NA
"6026","Yoghurt, cow milk, whole, plain","22230.01.01","yoghurt, cow milk, plain","Animal Products","milk - (excluding excluding butter butter) and products","m","KE18","SGS, KEN93-240, AU14-09C10093","82","85","356",NA,"2.9","3.1",NA,NA,NA,"9","11.3","0","0.7","149","0.2","10","93","130","32","0.34",NA,NA,NA,"2","34",0.1,"0.2",0.1,NA,NA,"0","0.2",NA,NA,"0",NA,NA,NA
"7001","Beef, high fat, w/o bones, rawÂ Â Â Â Â ","21111.02.03","beef, high fat, without bones, fresh, raw","Animal Products","bovine meat and products","h","KE18","SGS, AU14-08A11037","58.2","284","1180",NA,"18.6","24.1",NA,NA,NA,"79","0","0","0.9","16","2.2","12","188","134","83","3",NA,NA,NA,"1","29",0,"0.18",3.4,NA,NA,"0","1.63",NA,NA,"0.5",NA,NA,NA
"7031","Beef, high fat, w/o bones, boiled (without salt)",NA,NA,NA,NA,NA,"KE18",NA,"39.7","402","1670",NA,"31.1","30.8",NA,NA,NA,NA,"0","0","1.4","21","3.7","12","203","112","62","5",NA,NA,NA,"1","37",0,"0.23",2.8,NA,NA,"0","2",NA,NA,"1",NA,NA,NA
"7032","Beef, high fat, w/o bones, grilled (without salt and fat)",NA,NA,NA,NA,NA,"KE18",NA,"47.4","356","1480",NA,"25.9","28",NA,NA,NA,NA,"0","0","1.2","20","3","14","235","158","98","4.17",NA,NA,NA,"1","31",0,"0.22",3.8,NA,NA,"0","2",NA,NA,"1",NA,NA,NA
"7033","Beef, high fat, w/o bones, stewed (without salt)",NA,NA,NA,NA,NA,"KE18",NA,"34.7","455","1890",NA,"29.1","37.6",NA,NA,NA,NA,"0","0","1.4","21","3.5","12","235","105","58","4.69",NA,NA,NA,"1","34",0,"0.23",3.2,NA,NA,"0","2",NA,NA,"1",NA,NA,NA
"7002","Beef, lean, raw","21111.02.01","beef, lean, without bones, fresh, raw","Animal Products","bovine meat and products","l","KE18","SGS,AU14-08A11011,AU14-08A11043","75.6","104","439",NA,"20.6","2.3",NA,NA,NA,"62","0.4","0","1.2","5","2.3","24","279","241","107","4.22",NA,NA,NA,"15","6",0,"0.23",5.2,NA,NA,"2","2.42",NA,NA,"0.5",NA,NA,NA
"7034","Beef, lean, boiled (without salt)",NA,NA,NA,NA,NA,"KE18",NA,"50.3","209","884",NA,"41.9","4.6",NA,NA,NA,NA,"0","0","2.4","7","4.7","30","370","246","99","8.62",NA,NA,NA,"30","10",0,"0.38",5.3,NA,NA,"2","3",NA,NA,"1",NA,NA,NA
"7035","Beef, lean, grilled (without salt and fat)",NA,NA,NA,NA,NA,"KE18",NA,"66.2","142","602",NA,"28.5","3.1",NA,NA,NA,NA,"0","0","1.6","6","3.1","29","349","285","127","5.87",NA,NA,NA,"20","7",0,"0.29",5.8,NA,NA,"2","3",NA,NA,"1",NA,NA,NA
"7036","Beef, lean, stewed (without salt)",NA,NA,NA,NA,NA,"KE18",NA,"54","194","817",NA,"38.8","4.3",NA,NA,NA,NA,"0","0","2.2","7","4.4","30","421","228","91","7.97",NA,NA,NA,"28","9",0,"0.37",5.9,NA,NA,"2","3",NA,NA,"1",NA,NA,NA
"7003","Beef, liver, raw","21151.02","beef liver, fresh, raw","Animal Products","offals, edible and products","m","KE18","SGS, AU14-08D10167","73.9","120","506",NA,"20","4.2",NA,NA,NA,"262","0.7","0","1.3","6","10.1","17","369","159","75","4.12",NA,NA,NA,"17","19534",0.23,"2.63",9.4,NA,NA,"268","112.84",NA,NA,"14",NA,NA,NA
"7037","Beef, liver, boiled (without salt)",NA,NA,NA,NA,NA,"KE18",NA,"60.4","178","749",NA,"30.2","6.4",NA,NA,NA,NA,"0","0","2","7","14.6","20","391","145","68","6.25",NA,NA,NA,"25","23677",0.24,"3.5",7.1,NA,NA,"264","111",NA,NA,"15",NA,NA,NA
"7004","Beef, medium fat, w/o bones, raw","21111.02.02","beef, moderate fat, without bones, fresh, raw","Animal Products","bovine meat and products","m","KE18","SGS,US28-23093,AU14-08A11080, ZA10(4360)","70.3","151","632",NA,"19.7","7.2",NA,NA,NA,"63","1.8","0","1","4","12.4","24","280","231","121","3.85",NA,NA,NA,"20","10",0,"0.21",4.4,NA,NA,"2","1.9",NA,NA,"0.6",NA,NA,NA
"7038","Beef, medium fat, without bones, boiled (without salt)",NA,NA,NA,NA,NA,"KE18",NA,"55.2","197","829",NA,"32.8","7.4",NA,NA,NA,NA,"0","0","1.7","5","20.7","24","303","192","91","6.41",NA,NA,NA,"34","12",0,"0.27",3.7,NA,NA,"2","2",NA,NA,"1",NA,NA,NA
"7039","Beef, medium fat, without bones, grilled (without salt and fat)",NA,NA,NA,NA,NA,"KE18",NA,"61.5","175","734",NA,"27.3","7.3",NA,NA,NA,NA,"0","0","1.4","5","16.3","28","350","272","143","5.34",NA,NA,NA,"28","10",0,"0.26",4.9,NA,NA,"3","2",NA,NA,"1",NA,NA,NA
"7040","Beef, medium fat, without bones, stewed (without salt)",NA,NA,NA,NA,NA,"KE18",NA,"53.6","224","939",NA,"30.7","11.3",NA,NA,NA,NA,"0","0","1.6","5","19.4","24","350","180","85","6.01",NA,NA,NA,"32","11",0,"0.27",4.2,NA,NA,"2","2",NA,NA,"1",NA,NA,NA
"7005","Camel blood, raw",NA,NA,NA,NA,NA,"KE18","KEN93-171, CH02-081212-083209-091204-092208-092209","78.4","42","348",NA,"15.8","0.9",NA,NA,NA,NA,"2.7","0","2.2","8","20.6","6","33","114","313","0.65",NA,NA,NA,"12","74",0.04,"0.05",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7006","Camel Meat",NA,NA,NA,NA,NA,"KE18","KEN93-170, AU14-08B10074, AU14-08B10075","60.5","197","826",NA,"18.6","8.9",NA,NA,NA,"45","10.8","0","1.4","4","3.8","13","134","325","49","1.93",NA,NA,NA,"9","1",0.04,"0.2",6,NA,NA,"8","1.7",NA,NA,"0",NA,NA,NA
"7007","Cow's blood, raw",NA,NA,NA,NA,NA,"KE18","KEN93-174, CH02-081212-083209-091204-092208-092209","75","95","403",NA,"13.8","0.9",NA,NA,NA,NA,"8","0","2.4","14","18.8","5","20","199","469","1.13",NA,NA,NA,"21","74",0.08,"0.09",0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7008","Duck, meat and skin, fresh, raw","21122.01","duck, meat and skin, fresh, raw","Animal Products","poultry meat and products","h","KE18","KEN93-176a, KEN93-176b, AU14-08C10459, AU14-08C10463","62.2","253","1050",NA,"17.8","21.2",NA,NA,NA,"99","0","0","1.1","5","1.9","15","167","212","82","1.55",NA,NA,NA,"20","39",0.35,"0.45",3.51,NA,NA,"0","0.6",NA,NA,"0",NA,NA,NA
"7009","Chicken, unespecified part, w/o bone, meat&skin, raw","21121.03","chicken, dark meat, without skin, without bones, fresh, raw","Animal Products","poultry meat and products","h","KE18","SGS, AU14-08B10092","63.6","207","864",NA,"18.7","13",NA,NA,NA,"99","3.8","0","0.9","13","2.5","20","243","152","68","0.89",NA,NA,NA,"16","75",0.14,"0.12",6.4,NA,NA,"11","0.63",NA,NA,"1.2",NA,NA,NA
"7041","Chicken, unspecified part, w/o bone, meat&skin, boiled (without salt)",NA,NA,NA,NA,NA,"KE18",NA,"55.7","226","942",NA,"23.7","14.6",NA,NA,NA,NA,"0","0","1.2","14","2.5","18","215","77","34","1.13",NA,NA,NA,"21","52",0.1,"0.14",4.9,NA,NA,"7","0",NA,NA,"2",NA,NA,NA
"7042","Chicken, unspecified part, w/o bone, meat&skin, grilled (without salt and fat)",NA,NA,NA,NA,NA,"KE18",NA,"55.2","228","951",NA,"24","14.7",NA,NA,NA,NA,"0","0","1.2","15","2.9","19","249","156","70","1.14",NA,NA,NA,"21","72",0.11,"0.13",6.6,NA,NA,"9","1",NA,NA,"1",NA,NA,NA
"7010","Egg, chicken, white (albumen), rawÂ Â Â Â Â ",NA,NA,NA,NA,NA,"KE18","KEN93-178 (b), AU14-03A10080","87.2","48","206",NA,"11.2","0",NA,NA,NA,"0","0.9","0","0.7","5","0.1","11","10","119","143","0",NA,NA,NA,"11","0",0,"0.41",0,NA,NA,"7","0",NA,NA,"0",NA,NA,NA
"7030","Egg, chicken, white (albumin), boiled (without salt)",NA,NA,NA,NA,NA,"KE18",NA,"87.2","48","206",NA,"11.2","0",NA,NA,NA,NA,"1","0","0.7","5","0.1","10","10","113","135","0",NA,NA,NA,"10","0",0,"0.33",0,NA,NA,"6","0",NA,NA,"0",NA,NA,NA
"7011","Egg, chicken, whole, rawÂ Â Â ","231.01","egg, chicken, raw","Animal Products","eggs and products","h","KE18","SGS","75.9","134","558",NA,"12.7","8.1",NA,NA,NA,"418","2.4","0","0.9","54","1.7","14","180","126","155","1.13",NA,NA,NA,"23","186",0.12,"0.51",0,NA,NA,"83","1.7",NA,NA,"0",NA,NA,NA
"7027","Egg, chicken, whole, boiled (without salt)","231.02","egg, chicken, boiled","Animal Products","eggs and products","m","KE18",NA,"75.9","134","558",NA,"12.7","8.1",NA,NA,NA,NA,"2","0","0.9","51","1.6","13","171","120","147","1.07",NA,NA,NA,"21","177",0.09,"0.41",0,NA,NA,"66","1",NA,NA,"0",NA,NA,NA
"7028","Egg, chicken, whole, poached (without salt)",NA,NA,NA,NA,NA,"KE18",NA,"72.6","152","634",NA,"14.4","9.2",NA,NA,NA,NA,"3","0","1","58","1.9","15","194","136","167","1.21",NA,NA,NA,"24","201",0.1,"0.46",0,NA,NA,"75","2",NA,NA,"0",NA,NA,NA
"7012","Egg, chicken, yolk, rawÂ Â Â ",NA,NA,NA,NA,NA,"KE18","KEN93-178 (a), AU14-03A10082","51","331","1370",NA,"16.1","28.2",NA,NA,NA,"1050","3.2","0","1.5","130","6","8","398","104","50","2.5",NA,NA,NA,"56","449",0.19,"0.4",0,NA,NA,"120","4",NA,NA,"0",NA,NA,NA
"7029","Egg, chicken, yolk, boiled (without salt)",NA,NA,NA,NA,NA,"KE18",NA,"51","331","1370",NA,"16.1","28.2",NA,NA,NA,NA,"3","0","1.5","124","5.7","8","378","99","48","2.38",NA,NA,NA,"53","427",0.15,"0.32",0,NA,NA,"96","3",NA,NA,"0",NA,NA,NA
"7013","Goat blood, raw",NA,NA,NA,NA,NA,"KE18","KEN93-171, CH02-081212-083209-091204-092208-092209","86.4","69","290",NA,"3.8","3.9",NA,NA,NA,NA,"4.9","0","1.1","8","27.2","6","23","169","216","0.65",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7014","Goat, lean, raw","21116.02","goat, lean, fresh, raw","Animal Products","mutton & and goat meat and products","h","KE18","SGS,AU14-08B10092","74.6","119","500",NA,"19.5","4.3",NA,NA,NA,"93","0.6","0","1","10","7.2","29","276","243","156","3.66",NA,NA,NA,"22","7",0.17,"0.23",4.4,NA,NA,"2","3.09",NA,NA,"0.4",NA,NA,NA
"7043","Goat, lean, boiled (without salt)",NA,NA,NA,NA,NA,"KE18",NA,"62","174","731",NA,"29.1","6.4",NA,NA,NA,NA,"0","0","1.6","12","9.9","34","317","217","137","5.46",NA,NA,NA,"33","8",0,"0.28",3.8,NA,NA,"2","3",NA,NA,"0",NA,NA,NA
"7044","Goat, lean, grilled (without salt and fat)",NA,NA,NA,NA,NA,"KE18",NA,"63.1","169","710",NA,"28.3","6.2",NA,NA,NA,NA,"0","0","1.5","14","9.6","35","332","281","189","5.03",NA,NA,NA,"32","9",0.17,"0.3",5.2,NA,NA,"2","3",NA,NA,"1",NA,NA,NA
"7015","Goat liver, raw","21156.01","goat liver, fresh, raw","Animal Products","offals, edible and products","h","KE18","KEN93-184,IN17-O008","74.8","115","485",NA,"20.2","3.9",NA,NA,NA,"415","0","0","1.3","12","6.6","18","308","225","64","3.48",NA,NA,NA,"48","15700",0.2,"0.37",12.9,NA,NA,"178","64",NA,NA,"14",NA,NA,NA
"7045","Goat, liver, boiled (without salt)",NA,NA,NA,NA,NA,"KE18",NA,"61.9","176","740",NA,"30.5","6",NA,NA,NA,NA,"0","0","2","14","9.4","22","326","205","58","5.27",NA,NA,NA,"73","19000",0.21,"0.49",9.8,NA,NA,"175","0",NA,NA,"0",NA,NA,NA
"7016","Goat, medium fat, raw","21116.03","goat, medium fat, fresh, raw","Animal Products","mutton & and goat meat and products","h","KE18","SGS,AU14-08B10088","68.2","166","695",NA,"18.6","8.6",NA,NA,NA,"93","3.5","0","1","10","1.9","22","237","198","121","3.26",NA,NA,NA,"26","18",0.16,"0.18",3.7,NA,NA,"1","2.34",NA,NA,"0.8",NA,NA,NA
"7046","Goat, medium fat, boiled (without salt)",NA,NA,NA,NA,NA,"KE18",NA,"56","196","820",NA,"27.8","9.4",NA,NA,NA,NA,"0","0","1.5","12","2.7","25","273","177","106","4.86",NA,NA,NA,"38","20",0.13,"0.22",3.3,NA,NA,"1","2",NA,NA,"1",NA,NA,NA
"7047","Goat, medium fat, grilled (without salt and fat)",NA,NA,NA,NA,NA,"KE18",NA,"57.1","192","804",NA,"26.9","9.3",NA,NA,NA,NA,"0","0","1.5","14","2.6","26","286","229","147","4.48",NA,NA,NA,"37","21",0.16,"0.23",4.4,NA,NA,"1","3",NA,NA,"1",NA,NA,NA
"7017","Guinea fowl, meat, with skin","21170.01.02","guinea-fowl meat, fresh, raw","Animal Products","meat, other and products","l","KE18","US28-05151, IN17-N013","75.2","112","471",NA,"20.5","3.2",NA,NA,NA,"87","0.1","0","0.9","31","2.2","21","187","240","58","1.48",NA,NA,NA,"24","2",0.02,"0.18",3.6,NA,NA,"4","0.27",NA,NA,"1",NA,NA,NA
"7018","Lamb liver, raw","21155.01","lamb liver, fresh, raw","Animal Products","offals, edible and products","h","KE18","KEN93-187,AU14-08D10185","67.6","161","675",NA,"20.4","7.5",NA,NA,NA,"389","3.1","0","1.5","10","8.3","18","413","326","67","4.22",NA,NA,NA,"57","31400",0.3,"2.25",10.9,NA,NA,"759","90",NA,NA,"20",NA,NA,NA
"7048","Lamb, liver, boiled (without salt)",NA,NA,NA,NA,NA,"KE18",NA,"54.5","193","811",NA,"30.8","7.8",NA,NA,NA,NA,"0","0","2.3","12","12","22","438","296","61","6.39",NA,NA,NA,"86","38100",0.32,"3",8.3,NA,NA,"748","89",NA,NA,"21",NA,NA,NA
"7019","Lamb, raw (unspecified part)","21115.01","sheep meat, fresh, raw","Animal Products","mutton & and goat meat and products","m","KE18","KEN93-186,KEN93-186 (b),KEN93-188 (a),KEN93-189 (a), US28-17001","60","269","1120",NA,"17","22.7",NA,NA,NA,"72","0","0","1","12","1.7","22","150","230","60","3.33",NA,NA,NA,"20","0",0.12,"0.23",6.1,NA,NA,"18","2.39",NA,NA,"0",NA,NA,NA
"7049","Lamb, unspecified part, boiled (without salt)",NA,NA,NA,NA,NA,"KE18",NA,"47.2","344","1430",NA,"25.4","26.9",NA,NA,NA,NA,"0","0","1.5","14","2.5","21","179","189","54","4.97",NA,NA,NA,"30","0",0.07,"0.18",4.6,NA,NA,"16","2",NA,NA,"0",NA,NA,NA
"7050","Lamb, unspecified part, grilled (without salt and fat)",NA,NA,NA,NA,NA,"KE18",NA,"48.3","338","1400",NA,"24.6","26.6",NA,NA,NA,NA,"0","0","1.4","17","2.3","27","185","283","74","4.83",NA,NA,NA,"29","0",0.1,"0.29",7.1,NA,NA,"18","3",NA,NA,"0",NA,NA,NA
"7020","Pork, meat, raw (unspecified part)","21113.02.01","pig meat, without bones, fresh, raw","Animal Products","pigmeat and products","h","KE18","KEN93-192,KEN93-193 (a),KEN93-193 (b),KEN93-194 (a),ZA10-4336, US28-10001","57.2","286","1190",NA,"18.9","23.5",NA,NA,NA,"74","0","0","0.7","25","1.1","13","178","253","58","1.59",NA,NA,NA,"28","0",0.63,"0.17",3.8,NA,NA,"4","0.6",NA,NA,"0",NA,NA,NA
"7051","Pork, meat, unspecified part, boiled (without salt)",NA,NA,NA,NA,NA,"KE18",NA,"41.8","374","1550",NA,"29.1","28.6",NA,NA,NA,NA,"0","0","1.1","30","1.8","12","164","195","40","2.45",NA,NA,NA,"44","0",0.29,"0.18",2.9,NA,NA,"4","1",NA,NA,"0",NA,NA,NA
"7052","Pork, meat, unspecified part, grilled (without salt and fat)",NA,NA,NA,NA,NA,"KE18",NA,"44.9","356","1480",NA,"27","27.6",NA,NA,NA,NA,"0","0","1","26","1.3","18","228","307","75","2.27",NA,NA,NA,"41","0",0.63,"0.21",4.3,NA,NA,"5","1",NA,NA,"0",NA,NA,NA
"7021","Rabbit meat, raw","21114.01","rabbit meat, fresh, raw","Animal Products","meat, other and products","h","KE18","KEN93-195,KEN93-196,AU14-08B10064","67","151","636",NA,"24.4","4.8",NA,NA,NA,"67","2.5","0","1.3","12","1","18","290","370","53","1.6",NA,NA,NA,"25","10",0.46,"0.06",7.5,NA,NA,"11","5.3",NA,NA,"0",NA,NA,NA
"7053","Rabbit meat, stewed (without salt)",NA,NA,NA,NA,NA,"KE18",NA,"51.4","207","872",NA,"35.8","7.1",NA,NA,NA,NA,"0","0","2","15","1.5","17","341","299","47","2.35",NA,NA,NA,"37","12",0.27,"0.05",5.5,NA,NA,"10","5",NA,NA,"0",NA,NA,NA
"7054","Rabbit meat, roasted (without salt and fat)",NA,NA,NA,NA,NA,"KE18",NA,"62.4","160","674",NA,"27.7","5.5",NA,NA,NA,NA,"0","0","1.5","13","1.1","17","280","336","51","1.82",NA,NA,NA,"28","9",0.31,"0.05",6,NA,NA,"10","4",NA,NA,"0",NA,NA,NA
