"original_food_id","original_food_name","food_genus_id","food_genus_description","food_group","food_subgroup","food_genus_confidence","fct_name","data_reference_original_id","moisture_in_g","energy_in_kcal","energy_in_kj","nitrogen_in_g","totalprotein_in_g","totalfats_in_g","saturatedfa_in_g","monounsaturatedfa_in_g","polyunsaturatedfa_in_g","cholesterol_in_mg","carbohydrates_in_g","fibre_in_g","ash_in_g","ca_in_mg","fe_in_mg","mg_in_mg","p_in_mg","k_in_mg","na_in_mg","zn_in_mg","cu_in_mg","mn_in_mcg","i_in_mcg","se_in_mcg","vitamina_in_rae_in_mcg","thiamin_in_mg","riboflavin_in_mg","niacin_in_mg","vitaminb6_in_mg","folicacid_in_mcg","folate_in_mcg","vitaminb12_in_mcg","pantothenate_in_mg","biotin_in_mcg","vitaminc_in_mg","vitamind_in_mcg","vitamine_in_mg","phytate_in_mg"
"3991","Infant formula, ABBOTT NUTRITION, SIMILAC, GO AND GROW, ready-to-feed, with ARA and DHA",NA,NA,NA,NA,NA,"US19",NA,"87.21","66","278",NA,"1.97","3.54","1.018","0.911","0.476","0",NA,"0","0.34","128","1.31","6","85","98","20","0.49","0.059",NA,NA,NA,"60",0.066,"0.098",0.689,0.039,"10","0","0.2","0.295",NA,"7.9","1",NA,NA
"3992","Infant formula, ABBOTT NUTRITION, SIMILAC, Expert Care, Diarrhea, ready- to- feed with ARA and DHA",NA,NA,NA,NA,NA,"US19",NA,"87.78","66","274",NA,"1.76","3.6","1.477","1.293","0.685","0",NA,"0.7","0.22","69","1.18","5","49","71","29","0.49","0.049",NA,NA,NA,"60",0.039,"0.059",0.885,0.039,"10","0","0.3","0.492",NA,"5.9","1",NA,NA
"3993","Infant formula, ABBOTT NUTRITION, SIMILAC, For Spit Up, ready-to-feed, with ARA and DHA",NA,NA,NA,NA,NA,"US19",NA,"87.87","66","274",NA,"1.4","3.54","2.3","0.364","0.793","0",NA,"0","0.18","55","1.18","4","37","70","20","0.49","0.059",NA,NA,NA,"60",0.066,"0.098",0.689,0.039,"10","0","0.16","0.295",NA,"5.9","1",NA,NA
"3994","Babyfood, fruit, banana and strawberry, junior",NA,NA,NA,NA,NA,"US19",NA,"72.23","109","457",NA,"0.71","0.37","0.121","0.036","0.084","0",NA,"1.4","0.91","0","0.14","30","24","395","1","0.23","0.087",NA,NA,NA,"3",0.035,"0.08",0.728,0.395,"0","22","0","0.368",NA,"12.9","0",NA,NA
"3995","Babyfood, banana with mixed berries, strained",NA,NA,NA,NA,NA,"US19",NA,"76.68","92","385",NA,"1.01","0.36","0.081","0.036","0.123","0",NA,"1","0.65","0","0","23","20","283","0","0.23","0.094",NA,NA,NA,"3",0.028,"0.058",0.623,0.257,"0","20","0","0.295",NA,"18.2","0",NA,NA
"3996","Babyfood, Multigrain whole grain cereal, dry fortified",NA,NA,NA,NA,NA,"US19",NA,"4.58","407","1702",NA,"6.67","6.67","1.058","1.291","2.596","0",NA,"6.7","2.03","800","30","95","333","467","33","10.67","0.225",NA,NA,NA,"0",1.166,"1.33",15,1.166,"139","27","4.69","0.916",NA,"58.3","0",NA,NA
"3997","Babyfood, Baby MUM MUM Rice Biscuits",NA,NA,NA,NA,NA,"US19",NA,"2.42","391","1635",NA,"12.5","0.87","0.238","0.224","0.255","0",NA,"0","0.99","0","0","47","127","504","313","0.65","0.156",NA,NA,NA,"0",0.174,"0.037",2.896,0.571,"0","14","0","0.623",NA,"0","0",NA,NA
"3998","Babyfood, Snack, GERBER, GRADUATES, LIL CRUNCHIES, baked whole grain corn snack",NA,NA,NA,NA,NA,"US19",NA,"2.6","503","2107",NA,"0","28.57","4.669","14.682","7.698","13",NA,"0","7.24","285","6.4","69","1044","214","500","3.57","0.16",NA,NA,NA,"39",0.169,"0.099",1.291,0.258,"0","19","0.1","0.493",NA,"0","0.1",NA,NA
"3999","Infant formula, ABBOTT NUTRITION, SIMILAC, For Spit Up, powder, with ARA and DHA",NA,NA,NA,NA,NA,"US19",NA,"3","514","2151",NA,"11","27.75","18.025","2.849","6.218","0",NA,"0","2.9","432","9.3","31","288","550","154","3.83","0.463",NA,NA,NA,"467",0.514,"0.771",5.396,0.308,"77","0","1.28","2.313",NA,"46","7.7",NA,NA
"4001","Fat, beef tallow",NA,NA,NA,NA,NA,"US19",NA,"0","902","3774",NA,"0","100","49.8","41.8","4","109",NA,"0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0","0.7",NA,NA
"4002","Lard",NA,NA,NA,NA,NA,"US19",NA,"0","902","3774",NA,"0","100","39.2","45.1","11.2","95",NA,"0","0","0","0","0","0","0","0","0.11","0",NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0","2.5",NA,NA
"4011","Salad dressing, KRAFT Mayo Light Mayonnaise",NA,NA,NA,NA,NA,"US19",NA,"55.4","334","1397",NA,"0.6","32.9","5",NA,NA,"35",NA,"0.1","2.1","6","0.2",NA,"58","52","633",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.3",NA,NA,NA
"4013","Salad dressing, KRAFT Mayo Fat Free Mayonnaise Dressing",NA,NA,NA,NA,NA,"US19",NA,"81.8","64","268",NA,"0.2","0","0","0","0","0",NA,"2","2.2","6","0.1","2","27","50","750","0.07","0.019",NA,NA,NA,"2",0.008,"0",0.01,0.002,"0","4","0",NA,NA,"0","0",NA,NA
"4014","Salad dressing, KRAFT MIRACLE WHIP FREE Nonfat Dressing",NA,NA,NA,NA,NA,"US19",NA,"78.7","84","351",NA,"0.2","2.7","0.6",NA,NA,"9",NA,"1.9","1.9","6","0.12",NA,"5","49","788",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4015","Salad dressing, russian dressing",NA,NA,NA,NA,NA,"US19","S4501","38.53","355","1485",NA,"0.69","26.18","2.39","5.928","14.83","0",NA,"0.7","2.7","13","0.6","10","20","173","1133","0.22","0.058",NA,NA,NA,"29",0.029,"0.046",0.594,0.097,"0","5","0","0.4",NA,"6","0",NA,NA
"4016","Salad dressing, sesame seed dressing, regular",NA,NA,NA,NA,NA,"US19",NA,"39.2","443","1854",NA,"3.1","45.2","6.2","11.9","25.1","0",NA,"1","3.9","19","0.6","0","37","157","1000","0.1","0",NA,NA,NA,"2",0,"0",0,0,"0","0","0","0",NA,"0","0",NA,NA
"4017","Salad dressing, thousand island, commercial, regular",NA,NA,NA,NA,NA,"US19","S19","46.51","379","1584",NA,"1.09","35.06","5.092","7.881","18.22","26",NA,"0.8","2.69","17","1.18","8","27","107","962","0.26","0",NA,NA,NA,"14",1.445,"0.058",0.418,0,"0","0","0","0",NA,"0","0",NA,NA
"4018","Salad dressing, mayonnaise type, regular, with salt",NA,NA,NA,NA,NA,"US19","S8145, S7401","61.22","250","1046",NA,"0.65","21.6","3.396","5.053","12.187","19",NA,"0","1.76","5","0.12","2","13","36","653","0.07","0.015",NA,NA,NA,"5",0.01,"0.03",0.004,0.009,"0","6","0.04","0.085",NA,"0","0",NA,NA
"4020","Salad dressing, french dressing, reduced fat",NA,NA,NA,NA,NA,"US19","S19, S4501","54.28","222","928",NA,"0.58","11.52","0.842","4.518","3.852","0",NA,"1.5","2.4","11","0.73","8","16","107","838","0.2","0.16",NA,NA,NA,"27",0.024,"0.052",0.467,0.055,"0","2","0","0",NA,"4.8","0",NA,NA
"4021","Salad dressing, italian dressing, commercial, reduced fat",NA,NA,NA,NA,NA,"US19","S7541, S19","80.11","102","425",NA,"0.39","6.68","0.833","1.725","3.236","0",NA,"0","2.83","15","0.25","4","12","90","891","0.06","0.019",NA,NA,NA,"1",0.012,"0.008",0.094,0.055,"0","3","0","0",NA,"0","0",NA,NA
"4022","Salad dressing, russian dressing, low calorie",NA,NA,NA,NA,NA,"US19",NA,"65","141","592",NA,"0.5","4","0.6","0.9","2.3","6",NA,"0.3","2.9","19","0.6","0","37","157","868","0.1","0.01",NA,NA,NA,"2",0.007,"0.013",0.002,0.009,"0","3","0.12","0.135",NA,"6","0",NA,NA
"4023","Salad dressing, thousand island dressing, reduced fat",NA,NA,NA,NA,NA,"US19","S19, S4501","60.73","195","815",NA,"0.83","11.32","0.746","6.468","2.692","11",NA,"1.2","3.07","27","0.9","7","14","202","955","0.19","0",NA,NA,NA,"16",0.049,"0.043",0.437,0,"0","0","0","0",NA,"1.5","0",NA,NA
"4025","Salad dressing, mayonnaise, regular","F1232.01","mayonnaise","Other foods","miscellaneous and products","m","US19","S7481, S22","21.65","680","2844",NA,"0.96","74.85","11.703","16.843","44.69","42",NA,"0","1.98","8","0.21","1","21","20","635","0.15","0.019",NA,NA,NA,"16",0.01,"0.019",0,0.008,"0","5","0.12","0.172",NA,"0","0.2",NA,NA
"4026","Salad dressing, mayonnaise, soybean and safflower oil, with salt",NA,NA,NA,NA,NA,"US19","D4043, D4048, D4050, D4051, D4072, D4073, D4074, S19","15.3","717","2999",NA,"1.1","79.4","8.6","13","55","59",NA,"0","1.5","18","0.5","1","28","34","568","0.12",NA,NA,NA,NA,"84",0,"0",0.005,0.577,"0","8","0.26","0.297",NA,"0",NA,NA,NA
"4027","Salad dressing, mayonnaise, imitation, soybean",NA,NA,NA,NA,NA,"US19","S3461","62.7","232","969",NA,"0.3","19.2","3.3","4.5","10.6","24",NA,"0","1.8","0","0","0","0","10","497","0.11","0.01",NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0","0",NA,NA
"4028","Salad dressing, mayonnaise, imitation, milk cream",NA,NA,NA,NA,NA,"US19",NA,"79.6","97","404",NA,"2.1","5.1","2.8","1.7","0.3","43",NA,"0","2.1","72","0.5","7","57","97","504","0.25","0.01",NA,NA,NA,"4",0.024,"0.097",0.054,0.021,"0","3","0.23","0.194",NA,"0.3",NA,NA,NA
"4029","Salad dressing, mayonnaise, imitation, soybean without cholesterol",NA,NA,NA,NA,NA,"US19",NA,"34.6","482","2016",NA,"0.1","47.7","7.5","10.5","27.6","0",NA,"0","1.8","0","0.01","0","0","10","353","0.11","0.001",NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0","0",NA,NA
"4030","Sandwich spread, with chopped pickle, regular, unspecified oils",NA,NA,NA,NA,NA,"US19",NA,"40.8","389","1628",NA,"0.9","34","5.1","7.4","20","76",NA,"0.4","2","14","0.2","2","26","35","1000","0.81","0.01",NA,NA,NA,"22",0.01,"0.02",0.01,0.02,"0","6","0.21","0",NA,"0","0.1",NA,NA
"4031","Shortening, household, soybean (partially hydrogenated)-cottonseed (partially hydrogenated)",NA,NA,NA,NA,NA,"US19","S87, S81, S27","0","884","3699",NA,"0","100","25","44.5","26.1","0",NA,"0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0","0",NA,NA
"4034","Oil, soybean, salad or cooking, (partially hydrogenated)",NA,NA,NA,NA,NA,"US19","D4043, D4048, D4050, D4051, D4072, D4073, D4074, S19","0","884","3699",NA,"0","100","14.9","43","37.6","0",NA,"0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0","0",NA,NA
"4037","Oil, rice bran","21691.01.01","rice bran, oil","Other foods","ricebran oil and products","h","US19","D4043, D4048, D4050, D4051, D4072, D4073, D4074, S19","0","884","3699",NA,"0","100","19.7","39.3","35","0",NA,"0","0","0","0.07","0","0","0","0","0",NA,NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0",NA,NA,NA
"4038","Oil, wheat germ",NA,NA,NA,NA,NA,"US19","D4043, D4048, D4050, D4051, D4072, D4073, D4074, S19","0","884","3699",NA,"0","100","18.8","15.1","61.7","0",NA,"0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0","0",NA,NA
"4042","Oil, peanut, salad or cooking",NA,NA,NA,NA,NA,"US19","S87, S4001, D4050, D4051","0","884","3699",NA,"0","100","16.9","46.2","32","0",NA,"0","0","0","0.03","0","0","0","0","0.01","0",NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0","0",NA,NA
"4044","Oil, soybean, salad or cooking",NA,NA,NA,NA,NA,"US19","S82, S2741, S87, D4077, D4051, D4071","0","884","3699",NA,"0","100","15.65","22.783","57.74","0",NA,"0","0","0","0.05","0","0","0","0","0.01","0",NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0","0",NA,NA
"4047","Oil, coconut",NA,NA,NA,NA,NA,"US19","S8182, D3920","0.03","892","3730",NA,"0","99.06","82.475","6.332","1.702","0",NA,"0","0.03","1","0.05","0","0","0","0","0.02","0",NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0","0",NA,NA
"4053","Oil, olive, salad or cooking",NA,NA,NA,NA,NA,"US19","S19, S87","0","884","3699",NA,"0","100","13.808","72.961","10.523","0",NA,"0","0","1","0.56","0","0","1","2","0","0",NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0","0",NA,NA
"4055","Oil, palm",NA,NA,NA,NA,NA,"US19","S84, D4050","0","884","3699",NA,"0","100","49.3","37","9.3","0",NA,"0","0","0","0.01","0","0","0","0","0","0",NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0",NA,NA,NA
"4058","Oil, sesame, salad or cooking","21691.07.01","sesame seed oil","Other foods","sesameseed oil and products","m","US19","D4050, D4051","0","884","3699",NA,"0","100","14.2","39.7","41.7","0",NA,"0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0","0",NA,NA
"4060","Oil, sunflower, linoleic (less than 60%)",NA,NA,NA,NA,NA,"US19","S84, D4043, D4050, D4051, D4071, D4073","0","884","3699",NA,"0","100","10.1","45.4","40.1","0",NA,"0","0","0","0.03","0","0","0","0","0",NA,NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0",NA,NA,NA
"4073","Margarine, regular, hard, soybean (hydrogenated)",NA,NA,NA,NA,NA,"US19",NA,"15.7","719","3007",NA,"0.9","80.5","16.7","39.3","20.9","0",NA,"0","2","30","0","3","23","42","943","0",NA,NA,NA,NA,"819",0.01,"0.037",0.023,0.009,"0","1","0.1","0.084",NA,"0.2",NA,NA,NA
"4114","Salad dressing, italian dressing, commercial, regular",NA,NA,NA,NA,NA,"US19","S7541, S19","63.4","240","1005",NA,"0.41","21.12","2.948","5.638","10.748","0",NA,"0","2.95","13","0.26","5","15","84","993","0.07","0.019",NA,NA,NA,"2",0.02,"0",0.131,0.064,"0","0","0","0",NA,"0.4","0",NA,NA
"4120","Salad dressing, french dressing, commercial, regular",NA,NA,NA,NA,NA,"US19","S8645, S19, S4001","39.34","419","1753",NA,"0.87","39.07","6.093","8.91","22.952","0",NA,"2.4","1.92","27","0.32","7","25","108","661","0.12","0.02",NA,NA,NA,"23",0.038,"0.063",0.234,0.043,"0","0","0.14",NA,NA,"0","0",NA,NA
"4128","Margarine,spread, 35-39% fat, tub",NA,NA,NA,NA,NA,"US19","S8645, S8662, S20, S2741, S3559","58.67","349","1459",NA,"0.23","37.98","8.656","11.192","16.09","0",NA,"0","1.6","6","0.04","1","7","51","584","0.02","0.009",NA,NA,NA,"1348",0.003,"0.003",0.004,0.384,"0","1","0.06","0.03",NA,"0","17.5",NA,NA
"4133","Salad dressing, french, home recipe",NA,NA,NA,NA,NA,"US19",NA,"24.2","631","2640",NA,"0.1","70.2","12.6","20.7","33.7","0",NA,"0","1.8","6","0.2","0","3","24","658","0",NA,NA,NA,NA,"26",0.01,"0.02",0.13,0,"0","0","0","0",NA,"0.6",NA,NA,NA
"4135","Salad dressing, home recipe, vinegar and oil",NA,NA,NA,NA,NA,"US19",NA,"47.4","449","1878",NA,"0","50.1","9.1","14.8","24.1","0",NA,"0","0","0","0","0","0","8","1","0","0",NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0","0",NA,NA
"4141","Salad dressing, french dressing, commercial, regular, without salt",NA,NA,NA,NA,NA,"US19","S19","36.56","459","1919",NA,"0.77","44.81","5.648","8.433","21.029","0",NA,"0","2.29","24","0.8","5","19","67","0","0.29","0",NA,NA,NA,"23",0.019,"0.053",0.188,0,"0","0","0","0",NA,"0",NA,NA,NA
"4142","Salad dressing, french dressing, reduced fat, without salt",NA,NA,NA,NA,NA,"US19","S19, S4501","54.28","233","974",NA,"0.58","13.46","1.099","5.898","5.029","0",NA,"1.1","2.4","11","0.87","8","16","107","30","0.2","0.16",NA,NA,NA,"27",0.024,"0.052",0.467,0.055,"0","2","0","0.026",NA,"0",NA,NA,NA
"4143","Salad dressing, italian dressing, commercial, regular, without salt",NA,NA,NA,NA,NA,"US19","S19","56.4","292","1222",NA,"0.38","28.37","4.474","6.315","12.941","67",NA,"0","4.42","7","0.63","3","9","48","30","0.13","0",NA,NA,NA,"2",0.013,"0.021",0,0.06,"0","0","0","0",NA,"0",NA,NA,NA
"4144","Salad dressing, italian dressing, reduced fat, without salt",NA,NA,NA,NA,NA,"US19","S19","84.68","76","317",NA,"0.47","6.38","0.451","2.19","1.704","6",NA,"0","3.9","9","0.65","4","11","85","30","0.19","0",NA,NA,NA,"1",0,"0.015",0,0.07,"0","0","0","0",NA,"0",NA,NA,NA
"4145","Salad dressing, mayonnaise, soybean oil, without salt",NA,NA,NA,NA,NA,"US19",NA,"16.7","717","2999",NA,"1.1","79.4","11.8","22.7","37.1","59",NA,"0","0.1","18","0.5",NA,"28","34","30",NA,NA,NA,NA,NA,"84",0,"0",0,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4146","Salad dressing, french, cottonseed, oil, home recipe",NA,NA,NA,NA,NA,"US19",NA,"24.2","631","2640",NA,"0.1","70.2","18.2",NA,NA,"0",NA,"0","1.8","6","0.2",NA,"3","24","658",NA,NA,NA,NA,NA,"0",0.01,"0.02",0.13,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4367","Salad dressing, french dressing, fat-free",NA,NA,NA,NA,NA,"US19","S19","65.04","132","551",NA,"0.2","0.27","0.037","0.141","0.062","0",NA,"2.2","2.35","5","0.58","3","0","84","853","0.1","0.121",NA,NA,NA,"4",0.011,"0.026",0.112,0,"0","14","0","0.002",NA,"0","0",NA,NA
"4501","Oil, cocoa butter",NA,NA,NA,NA,NA,"US19","D4043, D4048, D4050, D4051, D4072, D4073, D4074, S19","0","884","3699",NA,"0","100","59.7","32.9","3","0",NA,"0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0",NA,NA,NA
"4502","Oil, cottonseed, salad or cooking",NA,NA,NA,NA,NA,"US19","D4043, D4048, D4050, D4051, D4072, D4073, D4074, S19","0","884","3699",NA,"0","100","25.9","17.8","51.9","0",NA,"0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0","0",NA,NA
"4506","Oil, sunflower, linoleic, (approx. 65%)",NA,NA,NA,NA,NA,"US19","S84, D4043, D4050, D4051, D4071, D4073","0","884","3699",NA,"0","100","10.3","19.5","65.7","0",NA,"0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0","0",NA,NA
"4510","Oil, safflower, salad or cooking, linoleic, (over 70%)",NA,NA,NA,NA,NA,"US19","D4048, D4050, D4051","0","884","3699",NA,"0","100","6.203","14.355","74.623","0",NA,"0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0",NA,NA,NA
"4511","Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",NA,NA,NA,NA,NA,"US19","S6641","0","884","3699",NA,"0","100","7.541","75.221","12.82","0",NA,"0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0","0",NA,NA
"4513","Vegetable oil, palm kernel",NA,NA,NA,NA,NA,"US19","D4043, D4048, D4050, D4051, D4072, D4073, D4074, S19","0","862","3607",NA,"0","100","81.5","11.4","1.6","0",NA,"0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0","0",NA,NA
"4514","Oil, poppyseed",NA,NA,NA,NA,NA,"US19",NA,"0","884","3699",NA,"0","100","13.5","19.7","62.4","0",NA,"0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0",NA,NA,NA
"4515","Oil, tomatoseed",NA,NA,NA,NA,NA,"US19",NA,"0","884","3699",NA,"0","100","19.7","22.8","53.1","0",NA,"0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0",NA,NA,NA
"4516","Oil, teaseed",NA,NA,NA,NA,NA,"US19",NA,"0","884","3699",NA,"0","100","21.1","51.5","23","0",NA,"0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0",NA,NA,NA
"4517","Oil, grapeseed",NA,NA,NA,NA,NA,"US19",NA,"0","884","3699",NA,"0","100","9.6","16.1","69.9","0",NA,"0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0",NA,NA,NA
"4518","Oil, corn, industrial and retail, all purpose salad or cooking",NA,NA,NA,NA,NA,"US19","D4043, D4051, D4072, D4073, S2221, S7801","0","900","3766",NA,"0","100","12.948","27.576","54.677","0",NA,"0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0","0",NA,NA
"4528","Oil, walnut",NA,NA,NA,NA,NA,"US19","S4001","0","884","3699",NA,"0","100","9.1","22.8","63.3","0",NA,"0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0","0",NA,NA
"4529","Oil, almond",NA,NA,NA,NA,NA,"US19",NA,"0","884","3699",NA,"0","100","8.2","69.9","17.4","0",NA,"0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0","0",NA,NA
"4530","Oil, apricot kernel",NA,NA,NA,NA,NA,"US19",NA,"0","884","3699",NA,"0","100","6.3","60","29.3","0",NA,"0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0",NA,NA,NA
"4531","Oil, soybean lecithin",NA,NA,NA,NA,NA,"US19",NA,"0","763","3192",NA,"0","100","15.005","10.977","45.318","0",NA,"0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0","0",NA,NA
"4532","Oil, hazelnut",NA,NA,NA,NA,NA,"US19",NA,"0","884","3699",NA,"0","100","7.4","78","10.2","0",NA,"0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0",NA,NA,NA
"4534","Oil, babassu",NA,NA,NA,NA,NA,"US19",NA,"0","884","3699",NA,"0","100","81.2","11.4","1.6","0",NA,"0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0",NA,NA,NA
"4536","Oil, sheanut",NA,NA,NA,NA,NA,"US19",NA,"0","884","3699",NA,"0","100","46.6","44","5.2","0",NA,"0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0",NA,NA,NA
"4539","Salad dressing, blue or roquefort cheese dressing, commercial, regular",NA,NA,NA,NA,NA,"US19","S4501, S4001","39.71","484","2027",NA,"1.37","51.1","8.275","13.279","27.545","31",NA,"0.4","3.2","37","0.09","8","74","88","642","0.21","0.009",NA,NA,NA,"14",0.01,"0.1",0.1,0.037,"0","5","0.27","0.388",NA,"0.7","0.1",NA,NA
"4541","Oil, cupu assu",NA,NA,NA,NA,NA,"US19",NA,"0","884","3699",NA,"0","100","53.2","38.7","3.8","0",NA,"0","0","0",NA,"0","0","0","0","0",NA,NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0",NA,NA,NA
"4542","Fat, chicken",NA,NA,NA,NA,NA,"US19",NA,"0.2","900","3766",NA,"0","99.8","29.8","44.7","20.9","85",NA,"0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0","4.8",NA,NA
"4543","Oil, soybean, salad or cooking, (partially hydrogenated) and cottonseed",NA,NA,NA,NA,NA,"US19","D4043, D4048, D4050, D4051, D4072, D4073, D4074, S19","0","884","3699",NA,"0","100","18","29.5","48.1","0",NA,"0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0","0",NA,NA
"4544","Shortening, household, lard and vegetable oil",NA,NA,NA,NA,NA,"US19",NA,"0","900","3766",NA,"0","100","40.3","44.4","10.9","56",NA,"0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0","0",NA,NA
"4545","Oil, sunflower, linoleic, (partially hydrogenated)",NA,NA,NA,NA,NA,"US19","S84, D4043, D4050, D4051, D4071, D4073","0","884","3699",NA,"0","100","13","46.2","36.4","0",NA,"0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0",NA,NA,NA
"4546","Shortening bread, soybean (hydrogenated) and cottonseed",NA,NA,NA,NA,NA,"US19",NA,"0","884","3699",NA,"0","100","22","33","40.6","0",NA,"0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0",NA,NA,NA
"4548","Shortening cake mix, soybean (hydrogenated) and cottonseed (hydrogenated)",NA,NA,NA,NA,NA,"US19","S87, S81","0","884","3699",NA,"0","100","27.2","54.2","14.1","0",NA,"0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0","0",NA,NA
"4549","Shortening industrial, lard and vegetable oil",NA,NA,NA,NA,NA,"US19",NA,"0","900","3766",NA,"0","100","35.7","40.7","19.2","56",NA,"0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0",NA,NA,NA
"4550","Shortening frying (heavy duty), beef tallow and cottonseed",NA,NA,NA,NA,NA,"US19",NA,"0","900","3766",NA,"0","100","44.9","38.5","8.8","100",NA,"0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0",NA,NA,NA
"4551","Shortening confectionery, coconut (hydrogenated) and or palm kernel (hydrogenated)",NA,NA,NA,NA,NA,"US19","S87, S81","0","884","3699",NA,"0","100","91.3","2.2","1","0",NA,"0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0","0",NA,NA
"4554","Shortening industrial, soybean (hydrogenated) and cottonseed",NA,NA,NA,NA,NA,"US19","S87, S81","0","884","3699",NA,"0","100","25.6","58","12","0",NA,"0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0","0",NA,NA
"4556","Shortening frying (heavy duty), palm (hydrogenated)",NA,NA,NA,NA,NA,"US19",NA,"0","884","3699",NA,"0","100","47.5","40.6","7.5","0",NA,"0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0",NA,NA,NA
"4559","Shortening household soybean (hydrogenated) and palm",NA,NA,NA,NA,NA,"US19",NA,"0","884","3699",NA,"0","100","25.02","42.51","26.64","0",NA,"0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0",0,"0",0,0,"0","0","0","0",NA,"0",NA,NA,NA
